sort,WKT,Layer,SubClasses,ExtendedEn,Linetype,EntityHand,Text,Z,Extracted_,Difference,
0.931288977,POINT Z (1528306.68 3799207.18 4420.52),DTM_POINT,AcDbEntity:AcDbPoint,,,DEB,,1347.216029,1347.377191,-0.16116134,<Geometry>POINT Z (1528306.68 3799207.18 4420.52)</Geometry>
0.931372965,POINT Z (1528708.71 3799292.4 4422.59),DTM_POINT,AcDbEntity:AcDbPoint,,,773,,1347.42989,1348.008128,-0.57823768,<Geometry>POINT Z (1528708.71 3799292.4 4422.59)</Geometry>
0.931384156,POINT Z (1528797.03 3799271.58 4424.53),DTM_POINT,AcDbEntity:AcDbPoint,,,3.00E+01,,1347.539072,1348.599441,-1.06036922,<Geometry>POINT Z (1528797.03 3799271.58 4424.53)</Geometry>
0.932023592,POINT Z (1527846.57 3799316.98 4421.33),DTM_POINT,AcDbEntity:AcDbPoint,,,1732,,1346.833553,1347.624079,-0.79052587,<Geometry>POINT Z (1527846.57 3799316.98 4421.33)</Geometry>
0.93265557,POINT Z (1528252.21 3799308.08 4421.82),DTM_POINT,AcDbEntity:AcDbPoint,,,82A,,1347.155559,1347.773432,-0.61787265,<Geometry>POINT Z (1528252.21 3799308.08 4421.82)</Geometry>
0.932929975,POINT Z (1527782.72 3799206.69 4419.67),DTM_POINT,AcDbEntity:AcDbPoint,,,13DE,,1346.733154,1347.11811,-0.38495597,<Geometry>POINT Z (1527782.72 3799206.69 4419.67)</Geometry>
0.933001097,POINT Z (1528644.29 3799212.56 4421.47),DTM_POINT,AcDbEntity:AcDbPoint,,,C27,,1347.439109,1347.666751,-0.22764191,<Geometry>POINT Z (1528644.29 3799212.56 4421.47)</Geometry>
0.933149159,POINT Z (1528683.43 3799246.85 4422.08),DTM_POINT,AcDbEntity:AcDbPoint,,,2B2,,1347.434005,1347.85268,-0.41867472,<Geometry>POINT Z (1528683.43 3799246.85 4422.08)</Geometry>
0.933191478,POINT Z (1528516.79 3799286.55 4421.77),DTM_POINT,AcDbEntity:AcDbPoint,,,4A8,,1347.335462,1347.758192,-0.42272947,<Geometry>POINT Z (1528516.79 3799286.55 4421.77)</Geometry>
0.933455802,POINT Z (1528057.73 3799244.47 4420.72),DTM_POINT,AcDbEntity:AcDbPoint,,,D3C,,1346.953764,1347.438151,-0.48438672,<Geometry>POINT Z (1528057.73 3799244.47 4420.72)</Geometry>
0.933699819,POINT Z (1527730.9 3799221.34 4420.1),DTM_POINT,AcDbEntity:AcDbPoint,,,149A,,1346.738961,1347.249175,-0.51021373,<Geometry>POINT Z (1527730.9 3799221.34 4420.1)</Geometry>
0.933911767,POINT Z (1528511.51 3799250.79 4421.4),DTM_POINT,AcDbEntity:AcDbPoint,,,2F2,,1347.335977,1347.645415,-0.30943813,<Geometry>POINT Z (1528511.51 3799250.79 4421.4)</Geometry>
0.934152985,POINT Z (1528130.52 3799244.26 4420.8),DTM_POINT,AcDbEntity:AcDbPoint,,,CDC,,1347.030832,1347.462535,-0.43170255,<Geometry>POINT Z (1528130.52 3799244.26 4420.8)</Geometry>
0.934435266,POINT Z (1527911.58 3799288.25 4420.87),DTM_POINT,AcDbEntity:AcDbPoint,,,120D,,1346.8702,1347.483871,-0.61367075,<Geometry>POINT Z (1527911.58 3799288.25 4420.87)</Geometry>
0.934482778,POINT Z (1528452.12 3799283.02 4421.95),DTM_POINT,AcDbEntity:AcDbPoint,,,47C,,1347.33386,1347.813056,-0.47919604,<Geometry>POINT Z (1528452.12 3799283.02 4421.95)</Geometry>
0.934628185,POINT Z (1528293.31 3799217.32 4420.44),DTM_POINT,AcDbEntity:AcDbPoint,,,EC0,,1347.19598,1347.352807,-0.15682663,<Geometry>POINT Z (1528293.31 3799217.32 4420.44)</Geometry>
0.934811738,POINT Z (1528125.07 3799210.79 4420.69),DTM_POINT,AcDbEntity:AcDbPoint,,,EE7,,1347.0299,1347.429007,-0.39910644,<Geometry>POINT Z (1528125.07 3799210.79 4420.69)</Geometry>
0.935647482,POINT Z (1528417.73 3799289.94 4422),DTM_POINT,AcDbEntity:AcDbPoint,,,4D9,,1347.29218,1347.828296,-0.53611557,<Geometry>POINT Z (1528417.73 3799289.94 4422)</Geometry>
0.9358943,POINT Z (1527723.23 3799248.35 4420.26),DTM_POINT,AcDbEntity:AcDbPoint,,,1580,,1346.737351,1347.297943,-0.56059129,<Geometry>POINT Z (1527723.23 3799248.35 4420.26)</Geometry>
0.936056921,POINT Z (1528237.68 3799273.18 4421.51),DTM_POINT,AcDbEntity:AcDbPoint,,,100B,,1347.138875,1347.678943,-0.54006819,<Geometry>POINT Z (1528237.68 3799273.18 4421.51)</Geometry>
0.93614112,POINT Z (1528543.65 3799202.25 4421.67),DTM_POINT,AcDbEntity:AcDbPoint,,,D49,,1347.340196,1347.727711,-0.38751536,<Geometry>POINT Z (1528543.65 3799202.25 4421.67)</Geometry>
0.936329302,POINT Z (1528497.97 3799245.6 4421.5),DTM_POINT,AcDbEntity:AcDbPoint,,,AC9,,1347.337517,1347.675895,-0.33837808,<Geometry>POINT Z (1528497.97 3799245.6 4421.5)</Geometry>
0.937352431,POINT Z (1527849.33 3799281.67 4420.84),DTM_POINT,AcDbEntity:AcDbPoint,,,1618,,1346.836094,1347.474727,-0.6386334,<Geometry>POINT Z (1527849.33 3799281.67 4420.84)</Geometry>
0.93744179,POINT Z (1528118.06 3799210.1 4422.59),DTM_POINT,AcDbEntity:AcDbPoint,,,EE6,,1347.020613,1348.008128,-0.98751548,<Geometry>POINT Z (1528118.06 3799210.1 4422.59)</Geometry>
0.938033603,POINT Z (1528342.97 3799237.26 4421.08),DTM_POINT,AcDbEntity:AcDbPoint,,,C2E,,1347.237696,1347.547879,-0.31018301,<Geometry>POINT Z (1528342.97 3799237.26 4421.08)</Geometry>
0.938104817,POINT Z (1528006.12 3799277.99 4420.81),DTM_POINT,AcDbEntity:AcDbPoint,,,B56,,1346.936291,1347.465583,-0.5292916,<Geometry>POINT Z (1528006.12 3799277.99 4420.81)</Geometry>
0.938228621,POINT Z (1528431.95 3799242.25 4421.03),DTM_POINT,AcDbEntity:AcDbPoint,,,B61,,1347.29414,1347.532639,-0.23849899,<Geometry>POINT Z (1528431.95 3799242.25 4421.03)</Geometry>
0.93843354,POINT Z (1528128.01 3799287.57 4420.42),DTM_POINT,AcDbEntity:AcDbPoint,,,1089,,1347.048852,1347.346711,-0.29785836,<Geometry>POINT Z (1528128.01 3799287.57 4420.42)</Geometry>
0.938494042,POINT Z (1528238.42 3799258.21 4421.04),DTM_POINT,AcDbEntity:AcDbPoint,,,B5B,,1347.13941,1347.535687,-0.39627709,<Geometry>POINT Z (1528238.42 3799258.21 4421.04)</Geometry>
0.938909037,POINT Z (1528518.0 3799240.56 4421.67),DTM_POINT,AcDbEntity:AcDbPoint,,,26D,,1347.335482,1347.727711,-0.39222913,<Geometry>POINT Z (1528518.0 3799240.56 4421.67)</Geometry>
0.939018643,POINT Z (1528026.56 3799224.23 4420.45),DTM_POINT,AcDbEntity:AcDbPoint,,,E28,,1346.934886,1347.355855,-0.42096911,<Geometry>POINT Z (1528026.56 3799224.23 4420.45)</Geometry>
0.939293821,POINT Z (1528742.89 3799211.95 4422.16),DTM_POINT,AcDbEntity:AcDbPoint,,,129,,1347.510843,1347.877064,-0.36622092,<Geometry>POINT Z (1528742.89 3799211.95 4422.16)</Geometry>
0.939306089,POINT Z (1528578.16 3799279.92 4421.77),DTM_POINT,AcDbEntity:AcDbPoint,,,450,,1347.354376,1347.758192,-0.40381506,<Geometry>POINT Z (1528578.16 3799279.92 4421.77)</Geometry>
0.939683372,POINT Z (1528635.56 3799202.57 4421.58),DTM_POINT,AcDbEntity:AcDbPoint,,,CCB,,1347.439946,1347.700279,-0.26033355,<Geometry>POINT Z (1528635.56 3799202.57 4421.58)</Geometry>
0.93979971,POINT Z (1527781.69 3799316.4 4421.28),DTM_POINT,AcDbEntity:AcDbPoint,,,175E,,1346.819588,1347.608839,-0.78925131,<Geometry>POINT Z (1527781.69 3799316.4 4421.28)</Geometry>
0.939844101,POINT Z (1527966.27 3799302.08 4420.85),DTM_POINT,AcDbEntity:AcDbPoint,,,1659,,1346.937586,1347.477775,-0.5401889,<Geometry>POINT Z (1527966.27 3799302.08 4420.85)</Geometry>
0.939875259,POINT Z (1528036.23 3799226.73 4420.53),DTM_POINT,AcDbEntity:AcDbPoint,,,E11,,1346.937677,1347.380239,-0.44256179,<Geometry>POINT Z (1528036.23 3799226.73 4420.53)</Geometry>
0.939984174,POINT Z (1528082.71 3799303.24 4422.65),DTM_POINT,AcDbEntity:AcDbPoint,,,1102,,1347.034215,1348.026416,-0.99220076,<Geometry>POINT Z (1528082.71 3799303.24 4422.65)</Geometry>
0.940089886,POINT Z (1528799.01 3799305.11 4424.2),DTM_POINT,AcDbEntity:AcDbPoint,,,98,,1347.536559,1348.498857,-0.96229768,<Geometry>POINT Z (1528799.01 3799305.11 4424.2)</Geometry>
0.940096996,POINT Z (1528538.26 3799253.64 4421.57),DTM_POINT,AcDbEntity:AcDbPoint,,,A20,,1347.332871,1347.697231,-0.3643599,<Geometry>POINT Z (1528538.26 3799253.64 4421.57)</Geometry>
0.940211299,POINT Z (1528772.81 3799273.2 4422.83),DTM_POINT,AcDbEntity:AcDbPoint,,,3.00E+04,,1347.517464,1348.08128,-0.56381632,<Geometry>POINT Z (1528772.81 3799273.2 4422.83)</Geometry>
0.940404872,POINT Z (1528573.53 3799311.75 4421.81),DTM_POINT,AcDbEntity:AcDbPoint,,,602,,1347.346572,1347.770384,-0.42381108,<Geometry>POINT Z (1528573.53 3799311.75 4421.81)</Geometry>
0.940749195,POINT Z (1528682.85 3799212.34 4422.14),DTM_POINT,AcDbEntity:AcDbPoint,,,BF4,,1347.430695,1347.870968,-0.44027253,<Geometry>POINT Z (1528682.85 3799212.34 4422.14)</Geometry>
0.940905074,POINT Z (1528648.58 3799221.62 4421.79),DTM_POINT,AcDbEntity:AcDbPoint,,,1B3,,1347.438802,1347.764288,-0.32548527,<Geometry>POINT Z (1528648.58 3799221.62 4421.79)</Geometry>
0.941049227,POINT Z (1527874.39 3799283.38 4420.86),DTM_POINT,AcDbEntity:AcDbPoint,,,1233,,1346.833482,1347.480823,-0.64734081,<Geometry>POINT Z (1527874.39 3799283.38 4420.86)</Geometry>
0.941083052,POINT Z (1528718.57 3799227.35 4422.25),DTM_POINT,AcDbEntity:AcDbPoint,,,AD2,,1347.455352,1347.904496,-0.449144,<Geometry>POINT Z (1528718.57 3799227.35 4422.25)</Geometry>
0.941433444,POINT Z (1527716.3 3799207.08 4419.91),DTM_POINT,AcDbEntity:AcDbPoint,,,1415,,1346.735627,1347.191262,-0.45563521,<Geometry>POINT Z (1527716.3 3799207.08 4419.91)</Geometry>
0.941528238,POINT Z (1528512.96 3799240.55 4421.58),DTM_POINT,AcDbEntity:AcDbPoint,,,26C,,1347.335921,1347.700279,-0.36435851,<Geometry>POINT Z (1528512.96 3799240.55 4421.58)</Geometry>
0.94154793,POINT Z (1528153.21 3799252.83 4420.75),DTM_POINT,AcDbEntity:AcDbPoint,,,C35,,1347.049794,1347.447295,-0.39750113,<Geometry>POINT Z (1528153.21 3799252.83 4420.75)</Geometry>
0.941808935,POINT Z (1528071.53 3799221.59 4421.44),DTM_POINT,AcDbEntity:AcDbPoint,,,F3D,,1346.962601,1347.657607,-0.69500623,<Geometry>POINT Z (1528071.53 3799221.59 4421.44)</Geometry>
0.941936139,POINT Z (1527847.81 3799257.75 4420.62),DTM_POINT,AcDbEntity:AcDbPoint,,,1565,,1346.837324,1347.407671,-0.57034726,<Geometry>POINT Z (1527847.81 3799257.75 4420.62)</Geometry>
0.942169736,POINT Z (1528307.33 3799307.52 4422.11),DTM_POINT,AcDbEntity:AcDbPoint,,,5.00E+00,,1347.242368,1347.861824,-0.61945542,<Geometry>POINT Z (1528307.33 3799307.52 4422.11)</Geometry>
0.942341414,POINT Z (1527817.44 3799311.58 4421.39),DTM_POINT,AcDbEntity:AcDbPoint,,,11BB,,1346.839449,1347.642367,-0.80291801,<Geometry>POINT Z (1527817.44 3799311.58 4421.39)</Geometry>
0.942500314,POINT Z (1527922.07 3799205.88 4420.26),DTM_POINT,AcDbEntity:AcDbPoint,,,1367,,1346.836263,1347.297943,-0.46167921,<Geometry>POINT Z (1527922.07 3799205.88 4420.26)</Geometry>
0.942505414,POINT Z (1528558.32 3799246.98 4421.47),DTM_POINT,AcDbEntity:AcDbPoint,,,2BF,,1347.327466,1347.666751,-0.33928538,<Geometry>POINT Z (1528558.32 3799246.98 4421.47)</Geometry>
0.942598992,POINT Z (1528050.9 3799242.51 4420.84),DTM_POINT,AcDbEntity:AcDbPoint,,,D5E,,1346.94273,1347.474727,-0.53199658,<Geometry>POINT Z (1528050.9 3799242.51 4420.84)</Geometry>
0.94273407,POINT Z (1527690.18 3799308.56 4420),DTM_POINT,AcDbEntity:AcDbPoint,,,1766,,1346.735823,1347.218694,-0.48287176,<Geometry>POINT Z (1527690.18 3799308.56 4420)</Geometry>
0.942775228,POINT Z (1528142.59 3799263.45 4420.92),DTM_POINT,AcDbEntity:AcDbPoint,,,B8E,,1347.03825,1347.499111,-0.46086108,<Geometry>POINT Z (1528142.59 3799263.45 4420.92)</Geometry>
0.942826745,POINT Z (1528062.72 3799308.89 4420.48),DTM_POINT,AcDbEntity:AcDbPoint,,,112B,,1347.024426,1347.364999,-0.34057268,<Geometry>POINT Z (1528062.72 3799308.89 4420.48)</Geometry>
0.942849492,POINT Z (1527773.12 3799212.71 4420),DTM_POINT,AcDbEntity:AcDbPoint,,,1418,,1346.732017,1347.218694,-0.48667751,<Geometry>POINT Z (1527773.12 3799212.71 4420)</Geometry>
0.942870468,POINT Z (1527757.43 3799316.81 4421.14),DTM_POINT,AcDbEntity:AcDbPoint,,,1776,,1346.77868,1347.566167,-0.78748707,<Geometry>POINT Z (1527757.43 3799316.81 4421.14)</Geometry>
0.942962182,POINT Z (1527818.41 3799319.96 4421.51),DTM_POINT,AcDbEntity:AcDbPoint,,,1759,,1346.838502,1347.678943,-0.84044149,<Geometry>POINT Z (1527818.41 3799319.96 4421.51)</Geometry>
0.943046839,POINT Z (1527936.65 3799221.6 4420.44),DTM_POINT,AcDbEntity:AcDbPoint,,,1329,,1346.831985,1347.352807,-0.52082187,<Geometry>POINT Z (1527936.65 3799221.6 4420.44)</Geometry>
0.943156118,POINT Z (1527996.64 3799316.53 4421.14),DTM_POINT,AcDbEntity:AcDbPoint,,,16B8,,1346.929256,1347.566167,-0.63691088,<Geometry>POINT Z (1527996.64 3799316.53 4421.14)</Geometry>
0.943478011,POINT Z (1528755.95 3799307.83 4423.33),DTM_POINT,AcDbEntity:AcDbPoint,,,5BF,,1347.493582,1348.23368,-0.7400988,<Geometry>POINT Z (1528755.95 3799307.83 4423.33)</Geometry>
0.943879047,POINT Z (1527918.1 3799238.43 4420.55),DTM_POINT,AcDbEntity:AcDbPoint,,,148C,,1346.832472,1347.386335,-0.55386286,<Geometry>POINT Z (1527918.1 3799238.43 4420.55)</Geometry>
0.94398086,POINT Z (1527747.53 3799211.75 4420.11),DTM_POINT,AcDbEntity:AcDbPoint,,,1425,,1346.737031,1347.252223,-0.51519122,<Geometry>POINT Z (1527747.53 3799211.75 4420.11)</Geometry>
0.944267648,POINT Z (1528622.81 3799302.6 4421.81),DTM_POINT,AcDbEntity:AcDbPoint,,,570,,1347.435622,1347.770384,-0.33476128,<Geometry>POINT Z (1528622.81 3799302.6 4421.81)</Geometry>
0.944367516,POINT Z (1527885.0 3799255.85 4420.63),DTM_POINT,AcDbEntity:AcDbPoint,,,153A,,1346.833923,1347.410719,-0.57679593,<Geometry>POINT Z (1527885.0 3799255.85 4420.63)</Geometry>
0.944587595,POINT Z (1528292.44 3799307.23 4422.05),DTM_POINT,AcDbEntity:AcDbPoint,,,5DE,,1347.234501,1347.843536,-0.60903468,<Geometry>POINT Z (1528292.44 3799307.23 4422.05)</Geometry>
0.944970586,POINT Z (1527811.28 3799270.88 4420.87),DTM_POINT,AcDbEntity:AcDbPoint,,,1292,,1346.834805,1347.483871,-0.64906589,<Geometry>POINT Z (1527811.28 3799270.88 4420.87)</Geometry>
0.945344197,POINT Z (1528246.97 3799268.39 4421.39),DTM_POINT,AcDbEntity:AcDbPoint,,,FEA,,1347.150698,1347.642367,-0.49166881,<Geometry>POINT Z (1528246.97 3799268.39 4421.39)</Geometry>
0.94539965,POINT Z (1527793.92 3799250.97 4420.59),DTM_POINT,AcDbEntity:AcDbPoint,,,155B,,1346.78338,1347.398527,-0.6151473,<Geometry>POINT Z (1527793.92 3799250.97 4420.59)</Geometry>
0.945531513,POINT Z (1528358.3 3799282.78 4422.01),DTM_POINT,AcDbEntity:AcDbPoint,,,482,,1347.233588,1347.831344,-0.5977557,<Geometry>POINT Z (1528358.3 3799282.78 4422.01)</Geometry>
0.945543411,POINT Z (1527694.24 3799297.59 4420.11),DTM_POINT,AcDbEntity:AcDbPoint,,,170D,,1346.736592,1347.252223,-0.5156309,<Geometry>POINT Z (1527694.24 3799297.59 4420.11)</Geometry>
0.945604152,POINT Z (1528611.64 3799302.85 4421.81),DTM_POINT,AcDbEntity:AcDbPoint,,,747,,1347.429208,1347.770384,-0.34117575,<Geometry>POINT Z (1528611.64 3799302.85 4421.81)</Geometry>
0.9456425,POINT Z (1528243.48 3799279.13 4421.5),DTM_POINT,AcDbEntity:AcDbPoint,,,9FA,,1347.146092,1347.675895,-0.52980316,<Geometry>POINT Z (1528243.48 3799279.13 4421.5)</Geometry>
0.945679622,POINT Z (1527697.59 3799269.19 4420.26),DTM_POINT,AcDbEntity:AcDbPoint,,,1626,,1346.737877,1347.297943,-0.56006588,<Geometry>POINT Z (1527697.59 3799269.19 4420.26)</Geometry>
0.946092202,POINT Z (1528242.94 3799228.77 4420.56),DTM_POINT,AcDbEntity:AcDbPoint,,,F0F,,1347.1396,1347.389383,-0.24978232,<Geometry>POINT Z (1528242.94 3799228.77 4420.56)</Geometry>
0.946119149,POINT Z (1528706.03 3799267.43 4422.18),DTM_POINT,AcDbEntity:AcDbPoint,,,3C4,,1347.430677,1347.88316,-0.45248283,<Geometry>POINT Z (1528706.03 3799267.43 4422.18)</Geometry>
0.946207982,POINT Z (1528322.2 3799233.13 4421.05),DTM_POINT,AcDbEntity:AcDbPoint,,,EFF,,1347.23629,1347.538735,-0.30244516,<Geometry>POINT Z (1528322.2 3799233.13 4421.05)</Geometry>
0.946255935,POINT Z (1527776.81 3799307.44 4421.06),DTM_POINT,AcDbEntity:AcDbPoint,,,171F,,1346.802945,1347.541783,-0.73883813,<Geometry>POINT Z (1527776.81 3799307.44 4421.06)</Geometry>
0.946300917,POINT Z (1527957.14 3799211.66 4420.38),DTM_POINT,AcDbEntity:AcDbPoint,,,1396,,1346.835026,1347.334519,-0.49949307,<Geometry>POINT Z (1527957.14 3799211.66 4420.38)</Geometry>
0.946396624,POINT Z (1528699.32 3799276.61 4422.21),DTM_POINT,AcDbEntity:AcDbPoint,,,81F,,1347.432296,1347.892304,-0.46000755,<Geometry>POINT Z (1528699.32 3799276.61 4422.21)</Geometry>
0.946468611,POINT Z (1528592.48 3799262.67 4421.93),DTM_POINT,AcDbEntity:AcDbPoint,,,95B,,1347.383707,1347.80696,-0.42325217,<Geometry>POINT Z (1528592.48 3799262.67 4421.93)</Geometry>
0.946644689,POINT Z (1527807.25 3799269.07 4420.81),DTM_POINT,AcDbEntity:AcDbPoint,,,15DE,,1346.83303,1347.465583,-0.63255303,<Geometry>POINT Z (1527807.25 3799269.07 4420.81)</Geometry>
0.946661901,POINT Z (1528634.16 3799286.91 4422.02),DTM_POINT,AcDbEntity:AcDbPoint,,,49D,,1347.442098,1347.834392,-0.39229408,<Geometry>POINT Z (1528634.16 3799286.91 4422.02)</Geometry>
0.946874903,POINT Z (1528024.3 3799218.04 4420.35),DTM_POINT,AcDbEntity:AcDbPoint,,,F49,,1346.933426,1347.325375,-0.39194827,<Geometry>POINT Z (1528024.3 3799218.04 4420.35)</Geometry>
0.946921066,POINT Z (1528767.0 3799214.39 4422.36),DTM_POINT,AcDbEntity:AcDbPoint,,,B6E,,1347.533996,1347.938024,-0.40402826,<Geometry>POINT Z (1528767.0 3799214.39 4422.36)</Geometry>
0.947287309,POINT Z (1528520.29 3799237.87 4421.92),DTM_POINT,AcDbEntity:AcDbPoint,,,B2C,,1347.335301,1347.803912,-0.46861016,<Geometry>POINT Z (1528520.29 3799237.87 4421.92)</Geometry>
0.947295705,POINT Z (1528323.33 3799201.97 4420.66),DTM_POINT,AcDbEntity:AcDbPoint,,,EA6,,1347.235574,1347.419863,-0.18428884,<Geometry>POINT Z (1528323.33 3799201.97 4420.66)</Geometry>
0.947346843,POINT Z (1528091.56 3799218.45 4423.31),DTM_POINT,AcDbEntity:AcDbPoint,,,E2D,,1346.988951,1348.227584,-1.23863312,<Geometry>POINT Z (1528091.56 3799218.45 4423.31)</Geometry>
0.947377122,POINT Z (1528586.92 3799270.56 4422),DTM_POINT,AcDbEntity:AcDbPoint,,,3DC,,1347.369485,1347.828296,-0.45881054,<Geometry>POINT Z (1528586.92 3799270.56 4422)</Geometry>
0.947401557,POINT Z (1528067.73 3799216.0 4420.95),DTM_POINT,AcDbEntity:AcDbPoint,,,E4B,,1346.951563,1347.508255,-0.5566922,<Geometry>POINT Z (1528067.73 3799216.0 4420.95)</Geometry>
0.947525904,POINT Z (1527916.72 3799272.27 4420.75),DTM_POINT,AcDbEntity:AcDbPoint,,,125C,,1346.847822,1347.447295,-0.59947287,<Geometry>POINT Z (1527916.72 3799272.27 4420.75)</Geometry>
0.948430739,POINT Z (1528011.75 3799211.99 4420.27),DTM_POINT,AcDbEntity:AcDbPoint,,,E8D,,1346.914578,1347.300991,-0.38641265,<Geometry>POINT Z (1528011.75 3799211.99 4420.27)</Geometry>
0.948484999,POINT Z (1528750.84 3799289.61 4423.5),DTM_POINT,AcDbEntity:AcDbPoint,,,76E,,1347.470593,1348.285497,-0.8149039,<Geometry>POINT Z (1528750.84 3799289.61 4423.5)</Geometry>
0.948724378,POINT Z (1527863.15 3799284.44 4420.88),DTM_POINT,AcDbEntity:AcDbPoint,,,161D,,1346.834394,1347.486919,-0.65252546,<Geometry>POINT Z (1527863.15 3799284.44 4420.88)</Geometry>
0.948966178,POINT Z (1527827.91 3799297.28 4421.11),DTM_POINT,AcDbEntity:AcDbPoint,,,1201,,1346.838771,1347.557023,-0.71825217,<Geometry>POINT Z (1527827.91 3799297.28 4421.11)</Geometry>
0.949210411,POINT Z (1527802.34 3799307.02 4421.29),DTM_POINT,AcDbEntity:AcDbPoint,,,1705,,1346.84205,1347.611887,-0.76983728,<Geometry>POINT Z (1527802.34 3799307.02 4421.29)</Geometry>
0.949425746,POINT Z (1527898.33 3799248.4 4420.64),DTM_POINT,AcDbEntity:AcDbPoint,,,12DC,,1346.832375,1347.413767,-0.58139191,<Geometry>POINT Z (1527898.33 3799248.4 4420.64)</Geometry>
0.950030043,POINT Z (1527887.14 3799236.75 4420.5),DTM_POINT,AcDbEntity:AcDbPoint,,,130A,,1346.837197,1347.371095,-0.53389749,<Geometry>POINT Z (1527887.14 3799236.75 4420.5)</Geometry>
0.950048177,POINT Z (1528206.98 3799261.95 4421.1),DTM_POINT,AcDbEntity:AcDbPoint,,,B4B,,1347.141045,1347.553975,-0.41293016,<Geometry>POINT Z (1528206.98 3799261.95 4421.1)</Geometry>
0.950688853,POINT Z (1528074.09 3799307.27 4421.36),DTM_POINT,AcDbEntity:AcDbPoint,,,111E,,1347.031808,1347.633223,-0.60141573,<Geometry>POINT Z (1528074.09 3799307.27 4421.36)</Geometry>
0.950946729,POINT Z (1527993.59 3799287.11 4420.88),DTM_POINT,AcDbEntity:AcDbPoint,,,11EB,,1346.934941,1347.486919,-0.55197764,<Geometry>POINT Z (1527993.59 3799287.11 4420.88)</Geometry>
0.951377669,POINT Z (1528243.54 3799232.61 4420.66),DTM_POINT,AcDbEntity:AcDbPoint,,,F1E,,1347.140753,1347.419863,-0.27910939,<Geometry>POINT Z (1528243.54 3799232.61 4420.66)</Geometry>
0.951395835,POINT Z (1528356.86 3799317.02 4422.49),DTM_POINT,AcDbEntity:AcDbPoint,,,65D,,1347.229731,1347.977648,-0.74791737,<Geometry>POINT Z (1528356.86 3799317.02 4422.49)</Geometry>
0.951473119,POINT Z (1528329.74 3799317.22 4422.28),DTM_POINT,AcDbEntity:AcDbPoint,,,666,,1347.236355,1347.91364,-0.67728439,<Geometry>POINT Z (1528329.74 3799317.22 4422.28)</Geometry>
0.951677376,POINT Z (1528121.89 3799204.76 4421.48),DTM_POINT,AcDbEntity:AcDbPoint,,,E7D,,1347.024678,1347.669799,-0.64512125,<Geometry>POINT Z (1528121.89 3799204.76 4421.48)</Geometry>
0.951929473,POINT Z (1528401.65 3799293.01 4422.11),DTM_POINT,AcDbEntity:AcDbPoint,,,50A,,1347.270529,1347.861824,-0.59129478,<Geometry>POINT Z (1528401.65 3799293.01 4422.11)</Geometry>
0.951956067,POINT Z (1528069.9 3799221.44 4420.96),DTM_POINT,AcDbEntity:AcDbPoint,,,F3C,,1346.960503,1347.511303,-0.55080033,<Geometry>POINT Z (1528069.9 3799221.44 4420.96)</Geometry>
0.951978651,POINT Z (1528182.67 3799307.13 4421.19),DTM_POINT,AcDbEntity:AcDbPoint,,,881,,1347.137243,1347.581407,-0.44416444,<Geometry>POINT Z (1528182.67 3799307.13 4421.19)</Geometry>
0.952279246,POINT Z (1528497.64 3799220.68 4420.83),DTM_POINT,AcDbEntity:AcDbPoint,,,194,,1347.337197,1347.471679,-0.13448172,<Geometry>POINT Z (1528497.64 3799220.68 4420.83)</Geometry>
0.952330284,POINT Z (1528167.9 3799267.9 4420.84),DTM_POINT,AcDbEntity:AcDbPoint,,,B15,,1347.088355,1347.474727,-0.38637179,<Geometry>POINT Z (1528167.9 3799267.9 4420.84)</Geometry>
0.952537397,POINT Z (1527922.03 3799217.82 4420.37),DTM_POINT,AcDbEntity:AcDbPoint,,,1339,,1346.833621,1347.331471,-0.49784962,<Geometry>POINT Z (1527922.03 3799217.82 4420.37)</Geometry>
0.952702686,POINT Z (1528053.06 3799268.15 4420.94),DTM_POINT,AcDbEntity:AcDbPoint,,,BB2,,1346.945208,1347.505207,-0.55999867,<Geometry>POINT Z (1528053.06 3799268.15 4420.94)</Geometry>
0.952802577,POINT Z (1527892.07 3799273.92 4420.75),DTM_POINT,AcDbEntity:AcDbPoint,,,1261,,1346.83454,1347.447295,-0.61275501,<Geometry>POINT Z (1527892.07 3799273.92 4420.75)</Geometry>
0.953150019,POINT Z (1528272.98 3799319.05 4422.01),DTM_POINT,AcDbEntity:AcDbPoint,,,10ED,,1347.205681,1347.831344,-0.62566283,<Geometry>POINT Z (1528272.98 3799319.05 4422.01)</Geometry>
0.953210806,POINT Z (1527849.42 3799213.1 4420.39),DTM_POINT,AcDbEntity:AcDbPoint,,,13DC,,1346.810799,1347.337567,-0.52676811,<Geometry>POINT Z (1527849.42 3799213.1 4420.39)</Geometry>
0.953218737,POINT Z (1527951.92 3799259.23 4420.71),DTM_POINT,AcDbEntity:AcDbPoint,,,128C,,1346.889535,1347.435103,-0.54556755,<Geometry>POINT Z (1527951.92 3799259.23 4420.71)</Geometry>
0.953245153,POINT Z (1528506.25 3799308.21 4421.8),DTM_POINT,AcDbEntity:AcDbPoint,,,5CD,,1347.336165,1347.767336,-0.43117064,<Geometry>POINT Z (1528506.25 3799308.21 4421.8)</Geometry>
0.953384661,POINT Z (1528505.67 3799257.1 4421.5),DTM_POINT,AcDbEntity:AcDbPoint,,,A14,,1347.336535,1347.675895,-0.33936006,<Geometry>POINT Z (1528505.67 3799257.1 4421.5)</Geometry>
